"NIT","Razón social de la sociedad","Fecha de Corte","Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU)","Tipo societario","Dirección de notificación judicial registrada en Cámara de Comercio","Departamento de la dirección del domicilio","Ciudad de la dirección del domicilio","Ingresos de actividades ordinarias","Costo de ventas","Ganancia bruta","Otros ingresos","Gastos de ventas","Gastos de administración","Otros gastos","Ganancia (pérdida) por actividades de operación","Costos financieros","Ganancia (pérdida), antes de impuestos","Ingreso (gasto) por impuestos","Ganancia (pérdida) procedente de operaciones continuadas","Ganancia (pérdida)","Ganancia (pérdida), atribuible a los propietarios de la controladora","Efectivo y equivalentes al efectivo","Cuentas comerciales por cobrar y otras cuentas por cobrar corrientes","Inventarios corrientes","Activos por impuestos corrientes, corriente","Otros activos financieros corrientes","Otros activos no financieros corrientes","Total activos corrientes distintos de los activos no corrientes o grupo de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios","Activos corrientes totales","Propiedades, planta y equipo","Activos intangibles distintos de la plusvalía","Activos por impuestos diferidos","Otros activos financieros no corrientes","Total de activos no corrientes","Total de activos","Provisiones corrientes por beneficios a los empleados","Otras provisiones corrientes","Total provisiones corrientes","Cuentas por pagar comerciales y otras cuentas por pagar","Pasivos por impuestos corrientes, corriente","Otros pasivos financieros corrientes","Otros pasivos no financieros corrientes","Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta","Pasivos corrientes totales","Total de pasivos no corrientes","Total pasivos","Capital emitido","Otras reservas","Ganancias acumuladas","Total patrimonio atribuible a propietarios de la controladora","Patrimonio total","Total de patrimonio y pasivos","Capital de trabajo","Indice de insolvencia","Prueba ácida","Liquidez general","Leverage","Endeudamiento sobre activos","Concentración endeudamiento corto plazo","Concentración endeudamiento largo plazo","Rotación de cartera","Rotación proveedores","Proceso","Insolvencia"
"860006333","YARA COLOMBIA LTDA.","2020-12-31","C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados","01. SOCIEDAD ANÓNIMA","ZONA INDUSTRIAL MAMONAL KM11","BOLIVAR","CARTAGENA-BOLIVAR","1148583939","973415957","175167982","15832121","99429213","56809386","18559163","16202341","84750231","16897776","5514019","11383757","11383757","11383757","29116043","174855664","296056214","37330041","","","537357962","537357962","617323866","","56466329","","705085809","1242443771","18615741","2770831","21386572","568245566","2671775","149135457","","741439370","741439370","20235426","761674796","16772066","62258477","-32846449","480768975","480768975","1242443771","-204081408","0.72474970138152","0.32545041140721","1.4174439570321","1.5842844185193","0.61304568768288","0.97343298464611","0.026567015353886","54.804909682792","178.10487924644","Sin proceso","No"
"860007277","MEXICHEM RESINAS COLOMBIA S.A.S.","2020-12-31","C2013 - Fabricación de plásticos en formas primarias","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","ZN INDUSTRIAL DE MAMONAL KM 8 CARTAGENA","BOLIVAR","CARTAGENA-BOLIVAR","2129573310","1656750567","472822743","","112504434","97012874","29210273","234095162","","236560625","76773044","159787581","159787581","158213009","154881846","379204274","209699044","16657865","","11914287","772357316","772357316","630418623","","1207430","","763341448","1535698764","18548277","","18548277","355277735","73270540","4094482","32192262","483383296","483383296","89597630","572980926","281501155","166411078","478310394","948480505","962717838","1535698764","288974020","1.5978154859534","1.1640002388498","0.74185990619917","0.59517015618028","0.37310762985025","0.84362894830464","0.15637105169536","64.1037047182","60.058972376959","Sin proceso","No"
"860007277","MEXICHEM RESINAS COLOMBIA S.A.S.","2020-12-31","C2013 - Fabricación de plásticos en formas primarias","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","ZN INDUSTRIAL DE MAMONAL KM 8 CARTAGENA","BOLIVAR","CARTAGENA-BOLIVAR","2079981961","1672037116","407944845","","125786446","80026987","21972543","180158869","9396317","170762552","60211772","110550780","110550780","109237893","110468493","417090958","196093904","21078607","","10602852","755334814","755334814","650100387","","4424881","","700758744","1456093558","14767122","","14767122","414166153","43264991","7213956","30358163","509770385","509770385","100279659","610050044","281501155","97241382","431807855","832808270","846043514","1456093558","245564429","1.4817157611068","1.097044721419","0.80765513874487","0.72106225496104","0.41896349355321","0.83562060197147","0.16437939802853","72.189445723755","71.683225083508","Sin proceso","No"
"860007668","ALAMBRES Y MALLAS SA","2020-12-31","C2410 - Industrias básicas de hierro y de acero","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KR 68 D No 39 F 58 sur","BOGOTA D.C.","BOGOTA D.C.","171681986","140188126","31493860","841555","4128213","8659524","780991","18766687","5009726","13704223","4783445","8920778","8920778","8920778","3451862","27707831","39384048","1299155","0","21899","71916379","71916379","89598922","0","1200920","0","98134740","170051119","696876","0","696876","35498857","368750","25984231","6143771","68692485","68692485","12704055","81396540","118076","-10086263","41221744","88654579","88654579","170051119","3223894","1.0469322663171","0.47359374173172","1.1318220012162","0.91813125636748","0.47865924363603","0.84392389406233","0.15607610593767","58.100557853519","74.437562249542","Sin proceso","No"
"860007668","ALAMBRES Y MALLAS SA","2020-12-31","C2410 - Industrias básicas de hierro y de acero","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KR 68 D No 39 F 58 sur","BOGOTA D.C.","BOGOTA D.C.","207938112","176311338","31626774","100208","4451541","11524606","119920","15630915","13582331","11522382","3570523","7951859","7951859","7951859","5528407","30277308","42730516","3217736","0","8503","81831792","81831792","93208938","0","1208388","0","102063939","183895731","731546","0","731546","27301894","401246","52822503","5067966","86325155","86325155","15036154","101361309","118076","-10711310","35500968","82534422","82534422","183895731","-4493363","0.94794839348971","0.45295344097558","1.2386543973032","1.2281095153244","0.55118902678605","0.85165785497107","0.14834214502893","52.418629635341","47.267341929122","Sin proceso","No"
"860008355","GREY COLOMBIA S A S","2020-12-31","M7310 - Publicidad","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","AV CRA 9 101 67","BOGOTA D.C.","BOGOTA D.C.","79922987","19769590","60153397","3704981","","51705870","761847","11390661","","11390661","3892040","7498621","7498621","7076681","30060783","51919678","","2017571","99371","","84097403","84097403","5673716","","1709470","10545352","17928538","102025941","1343029","7008063","8351092","36140992","3791729","116355","1877148","50277316","50277316","9297426","59574742","10880959","2749938","27946559","41577456","42451199","102025941","33820087","1.6726708919784","1.6726708919784","0.70840168512695","1.4033700673566","0.58391759405581","0.84393678112781","0.15606321887219","233.86368279754","162.79117696139","Sin proceso","No"
"860008355","GREY COLOMBIA S A S","2020-12-31","M7310 - Publicidad","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","AV CRA 9 101 67","BOGOTA D.C.","BOGOTA D.C.","113124179","45691495","67432684","967681","","52345001","1220391","14834973","","14834973","5047158","9787815","9787815","9336012","9049103","66717034","","7919191","106768","","83792096","83792096","6909481","","1866417","8132072","16907970","100700066","1734369","7218055","8952424","38894122","3191953","5116759","1580281","57735539","57735539","11175707","68911246","10880959","2749938","17706120","31337017","31788820","100700066","26056557","1.451308803058","1.451308803058","0.82240747385052","2.1677824467847","0.68432175605525","0.83782462734747","0.16217537265253","212.31652200543","123.77445780181","Sin proceso","No"
"860009008","FIBERGLASS COLOMBIA S.A.","2020-12-31","C2399 - Fabricación de otros productos minerales no metálicos n.c.p.","01. SOCIEDAD ANÓNIMA","CALLE 3 No 3 - 49 ESTE","CUNDINAMARCA","MOSQUERA-CUNDINAMARCA","62467382","39836738","22630644","","10147587","3625938","1216762","7640357","3122472","6889484","2167317","4722167","4722167","4722167","24499510","11700051","9595652","","","","45795213","45795213","38889409","","","","38889409","84684622","1560574","","1560574","11718875","","30072","920936","14230457","14230457","7155093","21385550","20378738","21900665","21019669","63299072","63299072","84684622","31564756","3.2181126017246","2.5438087476741","0.4669822149315","0.33784934477396","0.25253168160803","0.6654239428025","0.3345760571975","67.427483354433","67.535966210334","Sin proceso","No"
"860009008","FIBERGLASS COLOMBIA S.A.","2020-12-31","C2399 - Fabricación de otros productos minerales no metálicos n.c.p.","01. SOCIEDAD ANÓNIMA","CALLE 3 No 3 - 49 ESTE","CUNDINAMARCA","MOSQUERA-CUNDINAMARCA","73281916","41185418","32096498","","11857316","3517090","526334","16195758","1904510","15761490","6124794","9636696","9636696","9636696","13769396","12126727","10136752","","","","36032875","36032875","40314642","","","","40314642","76347517","1792028","","1792028","8380253","821062","8365","866225","11867933","11867933","5902679","17770612","20378738","21900665","16297502","58576905","58576905","76347517","24164942","3.0361542317436","2.1820247047232","0.49317774393523","0.30337232737032","0.23275952772636","0.66784042102771","0.33215957897229","59.572974593077","41.168288776729","Sin proceso","No"
"860009808","HOLCIM (COLOMBIA) S A","2020-12-31","C2394 - Fabricación de cemento, cal y yeso","01. SOCIEDAD ANÓNIMA","Cll 113  7 45  piso 12 torre B Of 1201","BOGOTA D.C.","BOGOTA D.C.","628452402","502036170","126416232","3912574","22921111","35179188","6112540","66115967","11192247","55546465","16317210","39229255","39229255","39229255","48134952","53992390","31319623","26133","7486499","5332945","146292542","146292542","454888605","81255053","9506479","6938239","556160472","702453014","8559151","2581166","11140317","120122157","22032865","2826769","","156122108","156122108","163256789","319378897","217343297","48053989","117621588","383074117","383074117","702453014","-9829566","0.93703924366689","0.73642945558998","2.1831522826365","0.83372611937653","0.45466229147676","0.48883038130099","0.51116961869901","30.928770958855","68.810265315845","Sin proceso","No"
"860009808","HOLCIM (COLOMBIA) S A","2020-12-31","C2394 - Fabricación de cemento, cal y yeso","01. SOCIEDAD ANÓNIMA","Cll 113  7 45  piso 12 torre B Of 1201","BOGOTA D.C.","BOGOTA D.C.","717318622","545113586","172205036","3844977","23559810","31792029","4363306","116334868","19286690","100285808","31764011","68521797","68521797","68521797","41140341","67852521","24916290","20514","2002511","2157030","138089207","138089207","472565315","83268491","8993823","9660303","579334837","717424044","9233923","2806496","12040419","142320198","35702761","63715846","","253779224","253779224","119969520","373748744","217343297","41032247","85244513","343675300","343675300","717424044","-115690017","0.54413125244642","0.44595028393656","2.706574627516","1.087505398264","0.520959322629","0.67901023902839","0.32098976097161","34.053078800455","71.426099516485","Sin proceso","No"
"860012340","FRACO S.A.","2020-12-31","C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores","01. SOCIEDAD ANÓNIMA","CRA 65B 13 50","BOGOTA D.C.","BOGOTA D.C.","57558472","34588705","22969767","","6911058","5000402","","11058307","8931702","9977850","3352409","6625441","6625441","3373975","3345589","9861721","37470818","337383","16049","","51031560","51031560","19567560","","1345336","","28261650","79293210","","","","6618635","2974962","7394950","716779","17705326","17705326","8078877","25784203","3383380","16465706","24552044","46891980","53509007","79293210","33326234","2.8822716960987","0.76591314952348","0.50525994110311","0.48186659490803","0.32517542170383","0.68667338680199","0.31332661319801","61.680225979592","41.396314342743","Sin proceso","No"
"860012340","FRACO S.A.","2020-12-31","C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores","01. SOCIEDAD ANÓNIMA","CRA 65B 13 50","BOGOTA D.C.","BOGOTA D.C.","59164600","35931799","23232801","","7549344","5385853","","10297604","6012622","10320303","3451811","6868492","6868492","3502931","2282312","10403980","35124148","796180","15852","","48622472","48622472","20061175","","1408757","","28818686","77441158","","","","5586937","3513784","12092248","631081","21824050","21824050","6638999","28463049","5256362","12221072","25644264","45612548","48978109","77441158","26798422","2.2279307461264","0.61850683076697","0.58538876838677","0.58113817746618","0.36754420691901","0.76675025223053","0.23324974776947","63.305300804873","33.99494495019","Sin proceso","No"
"860014923","CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.","2020-12-31","J6010 - Actividades de programación y transmisión en el servicio de radiodifusión sonora","01. SOCIEDAD ANÓNIMA","CALLE 67 7 37 PISO 7","BOGOTA D.C.","BOGOTA D.C.","265795169","17790998","248004171","","55962058","189858808","316","9620795","7067463","-2158028","-1889028","-269000","-269000","4448944","28697137","113357574","18150841","8626951","3462","1346601","170182566","170182566","48229568","36681321","11104978","","144176044","314358610","7794281","","7794281","56031906","15396902","12169835","35841574","127234498","127234498","33400203","160634701","16798731","57962814","23138794","133359783","153723909","314358610","42948068","1.3375504967214","1.1948938958363","0.94389633894696","1.0449558695518","0.51099189234868","0.79207355078278","0.20792644921722","153.53449347305","75.891094017589","Sin proceso","No"
"860014923","CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.","2020-12-31","J6010 - Actividades de programación y transmisión en el servicio de radiodifusión sonora","01. SOCIEDAD ANÓNIMA","CALLE 67 7 37 PISO 7","BOGOTA D.C.","BOGOTA D.C.","321490335","14052497","307437838","","62785051","202356442","2293","54480741","7269801","49966948","16656359","33310589","33310589","29340542","27257073","137617817","17052948","7821941","3462","1965078","191718319","191718319","51060437","39725984","5923704","","155071723","346790042","5870375","","5870375","55437875","17001978","10340882","41063117","129714227","129714227","46909868","176624095","17602180","47737498","38271111","145007666","170165947","346790042","62004092","1.4780053309033","1.3465398132465","0.92126874427686","1.0379520586454","0.50931132272823","0.73440844523506","0.26559155476494","154.10234376097","62.078491410947","Sin proceso","No"
"860015753","COLOMBIANA KIMBERLY COLPAPEL S.A.","2020-12-31","C1709 - Fabricación de otros artículos de papel y cartón","01. SOCIEDAD ANÓNIMA","CALLE 20 21 602","ANTIOQUIA","BARBOSA-ANTIOQUIA","2492283031","1754629374","737653657","11835835","569058622","189395800","9839612","-18804542","41913732","-60718274","22190646","-82908920","-82908920","-100343211","192334967","353938259","364769401","130291605","15233336","54000","1056621568","1056621568","1504174254","","27008821","3540336","1539672335","2596293903","44996112","2422956","47419068","619142580","27417548","296410402","","990389598","990389598","134103688","1124493286","863859000","1210531828","-1023691211","1050699617","1471800617","2596293903","66231970","1.0668746623892","0.69856566385302","1.0642346513222","0.76402555686658","0.43311478900777","0.88074300694402","0.11925699305598","51.124921068405","89.432590932727","Sin proceso","No"
"860015753","COLOMBIANA KIMBERLY COLPAPEL S.A.","2020-12-31","C1709 - Fabricación de otros artículos de papel y cartón","01. SOCIEDAD ANÓNIMA","CALLE 20 21 602","ANTIOQUIA","BARBOSA-ANTIOQUIA","2523273000","1737710000","785563000","18627000","553280000","184816000","11026000","55068000","18352000","36716000","47493000","-10777000","-10777000","-18328000","100380000","455215000","346626000","90593000","19162000","186000","1012162000","1012162000","1500018000","","3261000","4529000","1509450000","2521612000","50978000","3339000","54317000","588543000","26938000","129773000","","799571000","799571000","151306000","950877000","863859000","1213289000","-923348000","1153800000","1570735000","2521612000","212591000","1.2658813288626","0.83236635645865","0.93945139216845","0.60537073408309","0.37709092437695","0.84087742158029","0.15912257841971","64.946361333078","83.968512325064","Sin proceso","No"
"860024586","PAVIMENTOS COLOMBIA SAS","2020-12-31","F4210 - Construcción de carreteras y vías de ferrocarril","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CL 84 A 10 50 P 9","BOGOTA D.C.","BOGOTA D.C.","185930357","144466210","41464147","32881280","","29109718","2249437","43058010","47607480","-1380216","-4174243","2794027","2794027","2372247","32456088","92094354","18586919","28255516","138643686","2499845","312536408","312536408","145283186","","5913836","","887946359","1200482767","","","","16115368","606841","45491234","3380805","65594248","65594248","528403024","593997272","10153811","17972580","229005438","581203599","606485495","1200482767","246942160","4.7646922943609","4.4813302684711","1.9005698433701","0.97940886780812","0.4947986662769","0.11042853408929","0.88957146591071","178.31390190898","31.202717907975","Sin proceso","No"
